Name,Longitude,Latitude,Catenary
dUo4W-Sni7s,0,0,0
zkdEYWM7F7A,0,0,0
VZjBZIsm_0w,0,0,0
yUxfldhsh8w,0,0,0
JINHNZ9d9Nc,0,0,0
XB-lg7AdSp0,0,0,0
Gk23Hxuh9RQ,0,0,0
9m7QhKRyBbA,0,0,0
qTcUTVeO-dk,0,0,0
F_eLtGyrlNY,0,0,0
peQKr7gCc98,0,0,0
fDG_lPMZtJU,0,0,0
ztW4RpFvIwY,0,0,0
8DO1Maa9Kxs,0,0,0
n0OZf2p8PVM,0,0,0
NADZuKJxNf4,0,0,0
dbdVJU00SPo,0,0,0
Juca_ztFD1g,0,0,0
W7WTxTl1xNE,0,0,0
sSQeNMWhFHY,0,0,0
mIOZ_pkasws,0,0,0
fQ-CxAhjakE,0,0,0
PkRS8ZahINM,0,0,0
ejYfFK_zlOg,0,0,0
V7FXIkFEpYg,0,0,0
qJuBfopQh-4,0,0,0
OxHLsOOoFog,0,0,0
oSAE-2NVx6I,0,0,0
HGP4MhrvrEE,0,0,0
GjRNju38JN8,0,0,0
8xrz9NdvdJg,0,0,0
yDzA94BkoqA,0,0,0
OR42Uu6FBmA,0,0,0
yU8RvjKsENs,0,0,0
QmHJrs5WdE,0,0,0
VLu9Zef2_tw,0,0,0
TaJgQKpJ668,0,0,0
8pnilZRSe-A,0,0,0
Wc-1sAv4cn4,0,0,0
aWups_vmfwA,0,0,0
QxHR34--JL0,0,0,0
xM9I63vVBAk,0,0,0
9eB7tKjI0i0,0,0,0
A65uWnw34FA,0,0,0
oPikeDMH0gA,0,0,0
XxzVvuTp0x8,0,0,0
HkL89AP2qGg,0,0,0
x_KL-b7MhVE,0,0,0
GA8tNY5jh7U,0,0,0
uHRDE-ciqmM,0,0,0
i_gsL1HhKZQ,0,0,0
qjZzZccbE1E,0,0,0
nIxkKvhIGHY,0,0,0
q-AUVMtICg0,0,0,0
aulzymDeYV0,0,0,0
k-9dakLjrrI,0,0,0
0X5KgkS-z1A,0,0,0
TJhGanvhKd4,0,0,0
czFPS2OOftk,0,0,0
IdBmGPXARNQ,0,0,0
Bq5GubQFIXY,0,0,0
79lvXpBnvF8,0,0,0
LpZMZXXpRcM,0,0,0
9UKBsBpLwQo,0,0,0
2ITPoXIOElU,0,0,0
154yQm-QLqc,0,0,0
_jltuHZ2jgM,0,0,0
xWDsjvcWjrc,0,0,0
YgCRCZ6RgYE,0,0,0
0UYxLUQMRwI,0,0,0
ZhdBQOkzHcE,0,0,0
oOVB9WIHJq8,0,0,0
U6jk71zKTXc,0,0,0
J7pn-hV7u6Q,0,0,0
79l_KTjFEUA,0,0,0
iGcpU-4U4eU,0,0,0
wL3-nvcELpc,0,0,0
_SIDAcaR6jY,0,0,0
Z_MDa1N38ZI,0,0,0
TvquR9Ye_i4,0,0,0
RQf6v7-kcoQ,0,0,0
h5K9F-gXr5I,0,0,0
Qyryr8O_3Wg,0,0,0
UBcZRYE4ctg,0,0,0
6tq4XLpNZhU,0,0,0
eqFOKASP2ww,0,0,0
CpsPqr38PxM,0,0,0
C_MfCcORR74,0,0,0
kkuQI4cQOIg,0,0,0
a-DETTxYhCw,0,0,0
ysq1kfD-nug,0,0,0
lST7NUOAD_s,0,0,0
uOHhoVA3BK4,0,0,0
FEGHUL4X_QQ,0,0,0
s79i3mBakbU,0,0,0
3YYiDD_4Xg4,0,0,0
ZgJBJR83FOs,0,0,0
uCerfbZ2GUk,0,0,0
2TYnKYN8IgA,0,0,0
Ld9PaRDIMj0,0,0,0
1s7LF_mAXDo,0,0,0
7QyHrwOVdOs,0,0,0
SMul6bQOt24,0,0,0
VYTm8sfv7gk,0,0,0
jy3TE-HZPtE,0,0,0
7xCoNMkSMc0,0,0,0
dG9VVkNOu28,0,0,0
LyhA6fJY5k0,0,0,0
V9XdQA_Lz-8,0,0,0
ubC0L_Pkcy8,0,0,0
K4GqdInyBQI,0,0,0
LsWAp-7lRpg,0,0,0
x9zUfrqaL2I,0,0,0
NXHIri2o8B0,0,0,0
avzVlrJnaS8,0,0,0
