Name,Longitude,Latitude,Catenary
8.709919416752887_47.48323170569919,8.709919417,47.48323171,1
8.720208069596096_47.496087790550185,8.72020807,47.49608779,1
8.538486241393299_47.369550796928024,8.538486241,47.3695508,0
8.528273422113434_47.373267660414584,8.528273422,47.37326766,0
8.492888581868954_47.38585931261307,8.492888582,47.38585931,0
8.479282343301572_47.39093031190828,8.479282343,47.39093031,0
9.054498734234043_47.13927301272999,9.054498734,47.13927301,1
9.046072101383736_47.152491362327794,9.046072101,47.15249136,1
9.039958942455542_47.16651235460272,9.039958942,47.16651235,1
9.033828412922013_47.18056506232211,9.033828413,47.18056506,1
9.027694728603693_47.194617475185,9.027694729,47.19461748,1
9.012491170476325_47.20219316023855,9.01249117,47.20219316,1
8.998156684427062_47.21290538361563,8.998156684,47.21290538,1
8.983585156890756_47.22351408810076,8.983585157,47.22351409,1
8.962356731089475_47.22482316429189,8.962356731,47.22482316,1
8.94085988123205_47.22502811362096,8.940859881,47.22502811,1
8.919462885141598_47.22606577928125,8.919462885,47.22606578,1
8.899523604299796_47.221060549528254,8.899523604,47.22106055,1
8.879224706104004_47.2172003951176,8.879224706,47.2172004,1
8.859529654442474_47.22232234490341,8.859529654,47.22232234,1
8.838205449916636_47.22404880775581,8.83820545,47.22404881,0
7.971785341015192_47.35391228860773,7.971785341,47.35391229,0
8.688566454316728_46.78736831283282,8.688566454,46.78736831,0
8.850249554643572_46.45433988864974,8.850249555,46.45433989,0
9.487109536378044_47.21931994620723,9.487109536,47.21931995,0
9.547107942438208_47.482715133797555,9.547107942,47.48271513,1
8.388822897567984_46.83654739331207,8.388822898,46.83654739,0
7.837542293718368_47.562913276973624,7.837542294,47.56291328,0
7.504859207384679_47.19444831932798,7.504859207,47.19444832,0
7.9358984000743975_46.721361018242874,7.9358984,46.72136102,0
7.760505779179331_46.374842783283114,7.760505779,46.37484278,0
7.0948943732900815_47.18412257832441,7.094894373,47.18412258,0
6.59545447124771_46.529247962483886,6.595454471,46.52924796,0
6.205024704399016_46.352472386504246,6.205024704,46.35247239,0
8.40550805800491_47.06588601314658,8.405508058,47.06588601,1
7.050944821622497_47.462581766365744,7.050944822,47.46258177,0
7.517813573643186_46.794182549482706,7.517813574,46.79418255,0
8.82751894560856_46.69059540145741,8.827518946,46.6905954,0
7.0269900020818_46.75156145174576,7.026990002,46.75156145,0
7.383179146852245_46.92980580958905,7.383179147,46.92980581,1
8.527321961014168_47.38890872709812,8.527321961,47.38890873,1
7.662682210261365_46.899397812822876,7.66268221,46.89939781,1
8.0470613651226_46.97889164232917,8.047061365,46.97889164,1
7.158323913526217_47.45031321670676,7.158323914,47.45031322,0
8.84649103931874_47.42770079522699,8.846491039,47.4277008,0
8.98772929029409_47.221385444629526,8.98772929,47.22138544,0
8.804130883172931_47.66008937985634,8.804130883,47.66008938,0
8.289996488172662_47.165803610689956,8.289996488,47.16580361,0
9.868718015875789_46.87355039617843,9.868718016,46.8735504,0
8.621745611271892_46.94506617708357,8.621745611,46.94506618,0
8.593339452087468_46.69730278867375,8.593339452,46.69730279,0
8.798834570415586_46.48036114364778,8.79883457,46.48036114,0
9.040614873360633_46.230869724736436,9.040614873,46.23086972,0
8.947279252844654_45.96200712336556,8.947279253,45.96200712,0
7.54644217719051_47.43814318164762,7.546442177,47.43814318,0
8.692812392435675_47.12838861247619,8.692812392,47.12838861,0
8.301932382348175_47.58329065759886,8.301932382,47.58329066,0
8.507434706081904_47.352354818814675,8.507434706,47.35235482,0
7.058918991747044_46.83029305946019,7.058918992,46.83029306,1
8.468193830798047_47.21785655600865,8.468193831,47.21785656,1
7.737849444227254_47.02935695254424,7.737849444,47.02935695,0
7.8295839377835055_47.46145523401291,7.829583938,47.46145523,1
8.019799682095375_47.18391318020728,8.019799682,47.18391318,1
7.012865698496423_46.11304392573604,7.012865698,46.11304393,0
7.558456433879634_47.09597554791714,7.558456434,47.09597555,0
9.85376232555585_46.505347731295714,9.853762326,46.50534773,0
7.555417141005258_47.589389419925155,7.555417141,47.58938942,0
6.860420064151719_46.72608232382079,6.860420064,46.72608232,0
7.196401450114434_46.983354786526945,7.19640145,46.98335479,1
7.449162443564957_47.281599693570925,7.449162444,47.28159969,0
8.509816133077393_47.576817640990406,8.509816133,47.57681764,0
7.620066944206868_46.85292520117462,7.620066944,46.8529252,0
8.944330748817595_45.849730129892095,8.944330749,45.84973013,0
7.014005394046833_47.00914817864907,7.014005394,47.00914818,0
7.572307769095201_47.56968469784307,7.572307769,47.5696847,1
8.858942300783763_47.24241138114689,8.858942301,47.24241138,0
8.564550355129692_47.29597520745983,8.564550355,47.29597521,0
9.006209424973603_47.16355280772343,9.006209425,47.16355281,0
6.753106078691339_46.869683233139945,6.753106079,46.86968323,0
7.135651640555469_47.08391439476902,7.135651641,47.08391439,0
8.749586854623688_47.1408643996035,8.749586855,47.1408644,0
8.771774129854602_46.65118442545139,8.77177413,46.65118443,0
8.506968280252881_47.140539833410244,8.50696828,47.14053983,0
7.639209829379919_46.67971889600995,7.639209829,46.6797189,0
7.904125914459403_47.34616049745859,7.904125914,47.3461605,0
7.4657980674679525_47.20242893788016,7.465798067,47.20242894,1
9.559089852038712_46.936796185205125,9.559089852,46.93679619,0
6.924590730198442_46.42138586332359,6.92459073,46.42138586,1
7.079788020769824_46.105957459071725,7.079788021,46.10595746,0
7.517888029980118_46.28238684108595,7.51788803,46.28238684,0
7.999558524553365_46.322032158660534,7.999558525,46.32203216,0
7.9108345883421585_47.357361036694336,7.910834588,47.35736104,1
9.031584064625399_47.47898061952455,9.031584065,47.47898062,0
8.066129629262885_46.28891732356039,8.066129629,46.28891732,0
9.134434268613129_47.65954035720878,9.134434269,47.65954036,1
7.101388963438951_47.28745005250578,7.101388963,47.28745005,0
6.514262950508492_46.69298040420183,6.514262951,46.6929804,0
9.139238842671347_47.6524247767653,9.139238843,47.65242478,1
7.559569744419896_47.06471824171399,7.559569744,47.06471824,1
9.335259587616271_47.40646831192429,9.335259588,47.40646831,0
8.544885269734849_47.214548943950106,8.54488527,47.21454894,0
8.544002254326184_47.30762067096939,8.544002254,47.30762067,0
7.62185674066199_47.54237201105065,7.621856741,47.54237201,1
8.164765004907805_46.79720420551378,8.164765005,46.79720421,0
8.344572347745762_47.2722472986054,8.344572348,47.2722473,1
8.174491091336606_47.390270439184526,8.174491091,47.39027044,1
7.483048718870251_47.01452333839193,7.483048719,47.01452334,0
7.940342612323579_47.298434199133126,7.940342612,47.2984342,0
9.667149948821_46.83021705019754,9.667149949,46.83021705,0
9.050888088933675_47.44315261843983,9.050888089,47.44315262,0
8.539386147955227_47.36960954375743,8.539386148,47.36960954,0
7.5985505185205495_47.56096749774689,7.598550519,47.5609675,0
7.681082970913835_46.514306576185724,7.681082971,46.51430658,0
7.933441354898383_46.30475286096958,7.933441355,46.30475286,0
7.780366455535759_47.204810471015655,7.780366456,47.20481047,0
6.816501076583667_47.09341820003905,6.816501077,47.0934182,0
8.840607113583099_47.33327077541069,8.840607114,47.33327078,0
9.15798378484035_47.544813377424155,9.157983785,47.54481338,1
9.119690086446074_47.44341566831506,9.119690086,47.44341567,1
8.45447142582519_47.48647582631828,8.454471426,47.48647583,0
8.32724694427933_47.45821237442035,8.327246944,47.45821237,0
7.371221508546464_47.33383689766223,7.371221509,47.3338369,1
9.397845436204248_47.06286796452884,9.397845436,47.06286796,0
9.188151714140131_47.534565287287826,9.188151714,47.53456529,0
8.665973532256196_47.616032145397995,8.665973532,47.61603215,0
7.598187176022047_46.773779685333125,7.598187176,46.77377969,0
6.873082396178425_46.97909212736665,6.873082396,46.97909213,1
8.634265853678214_46.162670970893124,8.634265854,46.16267097,0
8.392340097439202_47.41623547372875,8.392340097,47.41623547,0
8.052629102845918_47.34361173840038,8.052629103,47.34361174,0
6.897770502278729_46.52714066702969,6.897770502,46.52714067,0
8.82525085589095_47.66472572781122,8.825250856,47.66472573,0
7.758196180789864_46.33809759255532,7.758196181,46.33809759,0
8.521384361872894_47.38227751392743,8.521384362,47.38227751,1
18.253483954124018_47.49180940792827,8.253483954,47.49180941,1
