Name,Longitude,Latitude,Catenary
145.0718132_-37.877484,145.0718132,-37.877484,1
145.1327691_-37.8752345,145.1327691,-37.8752345,1
152.99821210000002_-27.5279436,152.9982121,-27.5279436,1
153.0018415_-27.5275978,153.0018415,-27.5275978,1
145.08054040000002_-37.851580299999995,145.0805404,-37.8515803,1
145.08249840000002_-37.8592985,145.0824984,-37.8592985,1
145.0420405_-37.889686,145.0420405,-37.889686,1
145.038226_-37.910223200000004,145.038226,-37.9102232,1
172.6570924_-43.419457200000004,172.6570924,-43.4194572,
144.9294889_-37.739057200000005,144.9294889,-37.7390572,
153.3482645_-27.9870979,153.3482645,-27.9870979,
174.8435015_-41.1434534,174.8435015,-41.1434534,
153.0148648_-27.4721499,153.0148648,-27.4721499,
117.4208217_-31.046203800000004,117.4208217,-31.0462038,
175.596099_-39.918326,175.596099,-39.918326,
151.9339584_-32.3384224,151.9339584,-32.3384224,
151.4784257_-32.8384003,151.4784257,-32.8384003,
153.0298786_-27.5707835,153.0298786,-27.5707835,
116.1905955_-33.362594300000005,116.1905955,-33.3625943,
147.1631854_-41.5746549,147.1631854,-41.5746549,
151.97592780000002_-28.4868919,151.9759278,-28.4868919,
150.5795142_-34.2537912,150.5795142,-34.2537912,
150.24256630000002_-24.452181600000003,150.2425663,-24.4521816,
153.0368999_-27.359179600000004,153.0368999,-27.3591796,
116.43065659999999_-31.527011900000005,116.4306566,-31.5270119,
145.0355601_-37.9255019,145.0355601,-37.9255019,
144.93358_-37.80604879999999,144.93358,-37.8060488,
148.1092146_-35.0672881,148.1092146,-35.0672881,
117.2002612_-32.016985600000005,117.2002612,-32.0169856,
144.353827_-38.1119867,144.353827,-38.1119867,
151.0860958_-33.866839899999995,151.0860958,-33.8668399,
151.0046237_-33.8169466,151.0046237,-33.8169466,
138.49646330000002_-35.1256254,138.4964633,-35.1256254,
145.93787580000003_-36.4327229,145.9378758,-36.4327229,
138.58164319999997_-34.9208277,138.5816432,-34.9208277,
150.6076733_-34.1679505,150.6076733,-34.1679505,
138.8961191_-35.03353370000001,138.8961191,-35.0335337,
115.7661035_-32.3126103,115.7661035,-32.3126103,
115.78436029999997_-32.23691710000001,115.7843603,-32.2369171,
144.52104719999997_-36.1617511,144.5210472,-36.1617511,
151.94674640000002_-27.5367856,151.9467464,-27.5367856,
145.8561015_-37.3382643,145.8561015,-37.3382643,
170.34924619999998_-45.7254049,170.3492462,-45.7254049,
151.29832869999998_-24.653247600000004,151.2983287,-24.6532476,
174.2806203_-36.0374967,174.2806203,-36.0374967,
144.8564117_-20.8139218,144.8564117,-20.8139218,
150.69601310000002_-31.553255600000004,150.6960131,-31.5532556,
145.333875_-37.9051275,145.333875,-37.9051275,
177.67881640000002_-17.5598194,177.6788164,-17.5598194,
144.63043430000002_-38.1095445,144.6304343,-38.1095445,
150.596082_-29.592613500000002,150.596082,-29.5926135,
138.96482659999998_-34.52873820000001,138.9648266,-34.5287382,
151.87002980000003_-27.750035999999998,151.8700298,-27.750036,
150.0360186_-22.877264800000003,150.0360186,-22.8772648,
150.31618840000002_-28.534545399999995,150.3161884,-28.5345454,
172.52581140000004_-43.5409678,172.5258114,-43.5409678,
151.103735_-33.693537,151.103735,-33.693537,
151.1876238_-33.8971428,151.1876238,-33.8971428,
151.13727749999998_-33.9507847,151.1372775,-33.9507847,
151.01770630000001_-33.8861809,151.0177063,-33.8861809,
150.9003236_-33.7475966,150.9003236,-33.7475966,
151.0903639_-33.865351700000005,151.0903639,-33.8653517,
153.01449130000003_-27.5237598,153.0144913,-27.5237598,
151.45096240000004_-25.615014300000002,151.4509624,-25.6150143,
148.54702859999998_-21.8486399,148.5470286,-21.8486399,
149.49581940000002_-22.044391,149.4958194,-22.044391,
170.615245_-45.8181506,170.615245,-45.8181506,
148.596822_-20.575028,148.596822,-20.575028,
116.7480184_-30.951478,116.7480184,-30.951478,
145.01289800000004_-37.8498766,145.012898,-37.8498766,
145.93234730000003_-17.3337735,145.9323473,-17.3337735,
151.19549980000002_-33.5630517,151.1954998,-33.5630517,
152.6454407_-31.801540799999998,152.6454407,-31.8015408,
141.8943283_-12.602292,141.8943283,-12.602292,
153.0835956_-27.4141577,153.0835956,-27.4141577,
147.99227230000002_-20.1783407,147.9922723,-20.1783407,
117.3862341_-21.6632197,117.3862341,-21.6632197,
153.4283833_-28.320259600000004,153.4283833,-28.3202596,
148.3340767_-34.25548020000001,148.3340767,-34.2554802,
147.3654874_-34.405809600000005,147.3654874,-34.4058096,
148.1256301_-34.5364685,148.1256301,-34.5364685,
152.5494851_-25.6095213,152.5494851,-25.6095213,
147.3305345_-35.1303057,147.3305345,-35.1303057,
125.3316472_-30.9972844,125.3316472,-30.9972844,
146.31841119999999_-41.1800508,146.3184112,-41.1800508,
149.235903_-21.449278,149.235903,-21.449278,
151.2697337_-23.855996899999997,151.2697337,-23.8559969,
144.5096917_-37.9580252,144.5096917,-37.9580252,
146.89697959999998_-19.327270000000002,146.8969796,-19.32727,
149.63020559999998_-34.5659305,149.6302056,-34.5659305,
144.28947119999998_-36.7541136,144.2894712,-36.7541136,
145.1190673_-37.8174723,145.1190673,-37.8174723,
144.97756950000002_-37.8596251,144.9775695,-37.8596251,
145.0269794_-37.887475099999996,145.0269794,-37.8874751,
174.84246110000004_-36.9143836,174.8424611,-36.9143836,
145.74386819999998_-36.6291727,145.7438682,-36.6291727,
174.22282909999998_-39.187307000000004,174.2228291,-39.187307,
148.43826719999998_-36.429801899999994,148.4382672,-36.4298019,
149.5828495_-33.4267467,149.5828495,-33.4267467,
138.59002850000002_-34.69433529999999,138.5900285,-34.6943353,
137.76846469999998_-32.4996771,137.7684647,-32.4996771,
121.38777990000001_-30.794189700000004,121.3877799,-30.7941897,
144.9763377_-37.7526833,144.9763377,-37.7526833,
152.20614780000002_-25.199578699999996,152.2061478,-25.1995787,
150.8803664_-34.460186,150.8803664,-34.460186,
150.986705_-33.8081578,150.986705,-33.8081578,
174.8316429_-36.939055700000004,174.8316429,-36.9390557,
141.2298095_-36.37736960000001,141.2298095,-36.3773696,
143.5626615_-34.6586701,143.5626615,-34.6586701,
144.94657619999998_-36.5892208,144.9465762,-36.5892208,
145.10539730000002_-37.6055902,145.1053973,-37.6055902,
147.6415813_-41.811998100000004,147.6415813,-41.8119981,
143.3156754_-35.1125468,143.3156754,-35.1125468,
144.3549604_-37.1299702,144.3549604,-37.1299702,
143.9476378_-36.6029784,143.9476378,-36.6029784,
142.02809680000001_-37.7473541,142.0280968,-37.7473541,
140.90580690000002_-36.3656338,140.9058069,-36.3656338,
150.03631130000002_-26.249635100000003,150.0363113,-26.2496351,
144.2235931_-36.8984446,144.2235931,-36.8984446,
151.7772121_-32.9261832,151.7772121,-32.9261832,
142.0296168_-36.4498604,142.0296168,-36.4498604,
153.0483093_-26.637878999999998,153.0483093,-26.637879,
146.5432534_-38.197274799999995,146.5432534,-38.1972748,
147.88459650000001_-26.490900899999996,147.8845965,-26.4909009,
133.86748319999998_-23.7785883,133.8674832,-23.7785883,
147.9698315_-23.045813100000004,147.9698315,-23.0458131,
175.8632844_-38.212362799999994,175.8632844,-38.2123628,
144.9468426_-37.8144815,144.9468426,-37.8144815,
118.3845084_-31.556943399999998,118.3845084,-31.5569434,
148.64292759999998_-33.741220399999996,148.6429276,-33.7412204,
145.3887876_-16.3934326,145.3887876,-16.3934326,
151.72308340000004_-32.930740899999996,151.7230834,-32.9307409,
151.7737312_-32.87150730000001,151.7737312,-32.8715073,
153.04027490000001_-27.5729967,153.0402749,-27.5729967,
144.9856345_-37.80925650000001,144.9856345,-37.8092565,
151.60085_-32.9655111,151.60085,-32.9655111,
116.75797040000002_-20.72587,116.7579704,-20.72587,
119.4022689_-22.648056399999998,119.4022689,-22.6480564,
148.1121559_-34.8204989,148.1121559,-34.8204989,
150.2682257_-31.1127549,150.2682257,-31.1127549,
147.80146159999998_-33.108682699999996,147.8014616,-33.1086827,
152.85630930000002_-31.149716700000003,152.8563093,-31.1497167,
147.9426781_-34.6698916,147.9426781,-34.6698916,
149.7231315_-34.754065000000004,149.7231315,-34.754065,
148.6198138_-32.2042874,148.6198138,-32.2042874,
147.4279662_-35.051998000000005,147.4279662,-35.051998,
148.4849227_-34.570658,148.4849227,-34.570658,
148.1084185_-34.5339293,148.1084185,-34.5339293,
149.60766840000002_-34.7847205,149.6076684,-34.7847205,
175.73075469999998_-40.53252,175.7307547,-40.53252,
174.06241550000001_-35.380835499999996,174.0624155,-35.3808355,
151.7679646_-32.9269912,151.7679646,-32.9269912,
151.612169_-27.3789904,151.612169,-27.3789904,
152.9799564_-27.2781555,152.9799564,-27.2781555,
140.7340886_-36.973687700000006,140.7340886,-36.9736877,
151.1730375_-33.871956899999994,151.1730375,-33.8719569,
145.9954142_-17.5647,145.9954142,-17.5647,
151.0555203_-34.0344778,151.0555203,-34.0344778,
174.8376574_-39.0201191,174.8376574,-39.0201191,
149.24175209999999_-21.550709200000004,149.2417521,-21.5507092,
114.68353110000001_-28.8103976,114.6835311,-28.8103976,
121.5419723_-30.993093599999998,121.5419723,-30.9930936,
175.24684530000002_-37.7715072,175.2468453,-37.7715072,
174.53062490000002_-36.3291561,174.5306249,-36.3291561,
175.5393683_-40.3862594,175.5393683,-40.3862594,
151.23506899999998_-33.9141834,151.235069,-33.9141834,
144.23331140000002_-37.60524960000001,144.2333114,-37.6052496,
140.3315762_-32.2812389,140.3315762,-32.2812389,
1151.1964198_-33.868837,151.1964198,-33.868837,
