Name,Longitude,Latitude,Catenary
4.565453921321499_51.66299105896002,4.565453921,51.66299106,0
4.236358296252794_51.89544464010523,4.236358296,51.89544464,0
4.854820310711463_52.40817015341142,4.854820311,52.40817015,0
4.511729964214607_51.946860183918986,4.511729964,51.94686018,0
5.618489658111844_51.321068316247576,5.618489658,51.32106832,0
5.8905396230276645_51.11950077993227,5.890539623,51.11950078,0
5.279205370115003_51.701216836887816,5.27920537,51.70121684,0
6.6334940669838485_53.152209508788914,6.633494067,53.15220951,0
4.434887422942817_51.871887579156905,4.434887423,51.87188758,1
6.487549464972474_52.302267003583,6.487549465,52.302267,0
4.330010286939087_52.07838840975249,4.330010287,52.07838841,0
4.438139510483851_51.872156682210665,4.43813951,51.87215668,0
4.121935964499201_51.95120751443766,4.121935964,51.95120751,0
4.846130334238207_52.402734254624846,4.846130334,52.40273425,0
4.588438451523304_51.83739396610046,4.588438452,51.83739397,0
3.7405717591040264_51.45344999653402,3.740571759,51.45345,0
5.354201594972933_52.157198664218974,5.354201595,52.15719866,1
6.947343747995955_52.308099912504844,6.947343748,52.30809991,0
6.831806987494461_52.24318059188256,6.831806987,52.24318059,0
4.646957066352456_52.26039372213994,4.646957066,52.26039372,0
4.919496436841489_51.840584891611385,4.919496437,51.84058489,0
4.637684047171764_52.389331712880136,4.637684047,52.38933171,0
4.744898303656351_51.83170364786515,4.744898304,51.83170365,0
5.291842987905206_51.67417710013485,5.291842988,51.6741771,1
5.152522135479203_52.117060578622024,5.152522135,52.11706058,0
4.782873347730046_52.01695291625384,4.782873348,52.01695292,0
4.712124531261721_51.62011793831755,4.712124531,51.62011794,0
5.270331021512552_51.886026680320434,5.270331022,51.88602668,1
5.4257963417182875_51.46790808653661,5.425796342,51.46790809,0
6.664571885311296_53.41032385181864,6.664571885,53.41032385,0
5.107714043591174_52.09410886627885,5.107714044,52.09410887,0
6.170826963338078_52.13765320319507,6.170826963,52.1376532,0
4.625545226795315_52.400857348188,4.625545227,52.40085735,1
4.804928733661531_52.397570621237705,4.804928734,52.39757062,0
4.839810322183478_52.40506754507858,4.839810322,52.40506755,0
4.641172762312936_52.388697469599826,4.641172762,52.38869747,0
5.532586672850129_51.43469942803547,5.532586673,51.43469943,0
5.152506048773058_52.343429702776604,5.152506049,52.3434297,1
5.452246932587891_51.90293412717448,5.452246933,51.90293413,0
4.115284243499744_51.954376917332375,4.115284243,51.95437692,0
4.161214291042376_51.933239006800136,4.161214291,51.93323901,0
5.399074380595425_52.1714108215837,5.399074381,52.17141082,1
4.85811665188952_52.40628508071865,4.858116652,52.40628508,0
5.061023678712449_51.84093406248175,5.061023679,51.84093406,0
4.829441777765031_52.389825229983025,4.829441778,52.38982523,0
5.672787362941034_52.54656804463329,5.672787363,52.54656804,0
3.847885735900397_51.27787575591682,3.847885736,51.27787576,0
5.648326664037894_52.066839545110696,5.648326664,52.06683955,0
5.704186515141784_50.8553052135442,5.704186515,50.85530521,0
6.086350641618369_51.921530342697565,6.086350642,51.92153034,0
3.8275550002274445_51.297089479406665,3.827555,51.29708948,0
4.8182967504179945_52.66883266114963,4.81829675,52.66883266,0
4.657675469166048_52.55028296198536,4.657675469,52.55028296,1
4.7502228450513995_51.83525378667882,4.750222845,51.83525379,0
4.687342433410834_52.28836758803546,4.687342433,52.28836759,0
5.105218784810747_52.096888919383176,5.105218785,52.09688892,0
5.008097836138673_52.235429009122875,5.008097836,52.23542901,0
4.763538750621615_51.593354299272995,4.763538751,51.5933543,0
4.8388353656232574_52.33894695625479,4.838835366,52.33894696,0
6.868124344502864_53.3272310426799,6.868124345,53.32723104,0
5.850389628792595_51.84102718770206,5.850389629,51.84102719,0
6.134519033535863_52.24834811955388,6.134519034,52.24834812,0
5.2571619176125095_51.84917254903533,5.257161918,51.84917255,0
5.088079233468507_52.099614530198075,5.088079233,52.09961453,0
5.78220875873877_53.196401071853096,5.782208759,53.19640107,0
4.605335374703462_51.63712243385892,4.605335375,51.63712243,0
6.174896494149039_52.25773472139257,6.174896494,52.25773472,0
5.071970987705165_52.6482066045516,5.071970988,52.6482066,0
6.942180479964731_52.99252638955451,6.94218048,52.99252639,0
4.810634414906664_52.4548546941166,4.810634415,52.45485469,0
4.624478978699986_51.823331154478595,4.624478979,51.82333115,0
6.127443441641309_51.387810039287764,6.127443442,51.38781004,0
4.482238658301629_51.86428141056606,4.482238658,51.86428141,0
6.169724487181468_51.36634041587721,6.169724487,51.36634042,0
4.565296057919891_52.081750088698,4.565296058,52.08175009,1
5.765759861515766_51.91304983699365,5.765759862,51.91304984,0
4.992003496767447_52.165870449743046,4.992003497,52.16587045,0
6.851541621485246_52.72402985392846,6.851541621,52.72402985,1
5.3359726604077276_51.56923370642009,5.33597266,51.56923371,0
5.935243161299526_50.904840627410024,5.935243161,50.90484063,0
6.177947231056681_52.258234522592254,6.177947231,52.25823452,0
5.0560809722023805_52.645977692188396,5.056080972,52.64597769,0
5.8159884872249075_51.896065654265556,5.815988487,51.89606565,0
5.603435644751752_51.235729077780285,5.603435645,51.23572908,0
5.125824313834405_51.58005671786759,5.125824314,51.58005672,1
4.598333341081595_51.56825893884731,4.598333341,51.56825894,0
4.455860660251817_51.88233164531105,4.45586066,51.88233165,0
6.554132061575531_53.22908015240554,6.554132062,53.22908015,0
5.2565577607704475_51.86000660866947,5.256557761,51.86000661,0
5.6865378328652705_52.54318234779304,5.686537833,52.54318235,0
5.418942387965981_51.90163263590455,5.418942388,51.90163264,0
5.831955761386099_50.87084103932103,5.831955761,50.87084104,0
6.574920801254979_53.21116861020907,6.574920801,53.21116861,0
4.912752946526812_52.37785944492907,4.912752947,52.37785944,0
4.557322166070438_52.12721197561449,4.557322166,52.12721198,0
4.990959804594308_52.168636392995154,4.990959805,52.16863639,1
4.355518985058637_51.87736199164695,4.355518985,51.87736199,0
